from,to,cost
25,18,5.9429
25,19,3.9288
25,20,2.1496
25,21,4.1918
25,22,8.6981
25,23,3.9119
25,24,1.9373
25,25,0.0
25,26,2.2452
25,27,6.2234
25,28,4.7407
25,29,2.4304
25,30,4.2649
25,31,8.3189
25,32,3.194
25,33,4.996
25,34,7.0874
25,35,7.6643
25,36,12.4202
25,37,10.7961
25,38,12.5533
25,39,14.2565
25,40,7.3846
25,41,1.7731
25,42,5.3214
25,43,3.9622
25,44,1.6116
25,45,2.0805
25,46,4.8464
25,47,3.2657
25,48,6.5887
25,49,8.053
26,0,12.5673
26,1,14.779
26,2,16.7609
26,3,20.175
26,4,15.8581
26,5,12.3284
26,6,10.5578
26,7,8.0312
26,8,12.8724
26,9,10.7752
26,10,9.7425
26,11,7.3006
26,12,10.589
26,13,8.7985
26,14,7.351
26,15,5.6358
26,16,4.2381
26,17,9.5594
26,18,8.0827
26,19,6.1195
26,20,4.2561
26,21,2.1894
26,22,10.8326
26,23,6.0184
26,24,4.0438
26,25,2.7442
26,26,0.0
26,27,9.0334
26,28,6.7813
26,29,4.4709
26,30,2.9787
26,31,6.3165
26,32,5.3005
26,33,7.1358
26,34,9.222
26,35,9.8549
26,36,14.5267
26,37,13.0546
26,38,10.4453
26,39,16.5696
26,40,9.5244
26,41,3.8796
26,42,7.4279
26,43,6.0687
26,44,2.6462
26,45,4.1211
26,46,6.9528
26,47,1.1578
26,48,5.8739
26,49,8.607
27,0,22.3185
27,1,20.6142
27,2,18.6517
27,3,15.5389
27,4,11.6031
27,5,14.6559
27,6,15.9453
27,7,17.7824
27,8,10.706
27,9,11.3496
27,10,12.589
27,11,14.8333
27,12,7.4568
27,13,9.2493
27,14,10.7568
27,15,12.5739
27,16,14.0128
27,17,4.9233
27,18,5.9312
27,19,7.9292
27,20,9.7623
27,21,11.895
27,22,7.332
27,23,4.3287
27,24,6.1452
27,25,8.9035
27,26,10.4083
27,27,0.0
27,28,4.2219
27,29,6.1299
27,30,9.3248
27,31,16.0221
27,32,10.5898
27,33,8.9444
27,34,7.0247
27,35,17.0876
27,36,16.129
27,37,18.9115
27,38,20.1965
27,39,14.1868
27,40,11.427
27,41,8.7733
27,42,5.7344
27,43,6.0581
27,44,9.531
27,45,5.759
27,46,3.1571
27,47,9.2921
27,48,14.2724
27,49,15.6695
28,0,18.5949
28,1,16.5553
28,2,15.0872
28,3,18.9264
28,4,14.6853
28,5,10.7745
28,6,11.6401
28,7,14.0588
28,8,11.3185
28,9,9.2213
28,10,9.0291
28,11,11.4708
28,12,9.0351
28,13,7.2446
28,14,7.3942
28,15,9.1174
28,16,10.2657
28,17,8.0055
28,18,6.5288
28,19,4.5666
28,20,5.4226
28,21,8.217
28,22,9.284
28,23,4.4645
28,24,2.4237
28,25,3.2729
28,26,5.5181
28,27,3.391
28,28,0.0
28,29,1.908
28,30,5.1029
28,31,12.3441
28,32,6.4669
28,33,5.5819
28,34,7.6734
28,35,10.9372
28,36,12.9728
28,37,14.8526
28,38,16.4729
28,39,14.809
28,40,7.9705
28,41,4.8572
28,42,5.874
28,43,4.5148
28,44,3.059
28,45,1.5371
28,46,3.7097
28,47,5.0702
28,48,10.8159
28,49,12.1096
29,0,16.6869
29,1,16.8844
29,2,18.4584
29,3,22.2497
29,4,18.3139
29,5,14.1456
29,6,12.7529
29,7,12.1508
29,8,14.6896
29,9,12.5925
29,10,11.8966
29,11,11.4202
29,12,12.4062
29,13,10.6158
29,14,9.5219
29,15,9.3282
29,16,8.3577
29,17,11.6341
29,18,9.8999
29,19,7.9378
29,20,6.5353
29,21,6.3089
29,22,12.6552
29,23,7.8356
29,24,5.7948
29,25,4.096
29,26,4.204
29,27,6.7108
29,28,5.2281
29,29,0.0
29,30,3.5251
29,31,10.436
29,32,7.5797
29,33,8.953
29,34,11.0445
29,35,12.05
29,36,16.344
29,37,15.1818
29,38,14.5649
29,39,18.1802
29,40,11.3416
29,41,5.959
29,42,9.3876
29,43,7.8859
29,44,2.5885
29,45,4.1669
29,46,7.0296
29,47,3.1622
29,48,9.9935
29,49,12.4387
30,0,14.594
30,1,16.8057
30,2,18.7876
30,3,22.3985
30,4,19.0057
30,5,14.5617
30,6,12.5845
30,7,10.0579
30,8,15.1057
30,9,13.0086
30,10,11.7692
30,11,9.3273
30,12,13.0981
30,13,10.9684
30,14,9.3777
30,15,7.6624
30,16,6.2648
30,17,11.4826
30,18,10.1602
30,19,8.1462
30,20,6.3237
30,21,4.216
30,22,14.7347
30,23,8.1295
30,24,6.1549
30,25,4.8921
30,26,2.1111
30,27,7.4027
30,28,5.92
30,29,3.4098
30,30,0.0
30,31,8.3431
30,32,7.4113
30,33,9.2133
30,34,11.8735
30,35,11.8816
30,36,16.7601
30,37,15.0813
30,38,12.472
30,39,18.5963
30,40,11.6943
30,41,5.9905
30,42,9.5391
30,43,8.5334
30,44,3.3146
30,45,4.8587
30,46,7.7214
30,47,1.0693
30,48,7.9006
30,49,10.6337
31,0,6.3028
31,1,8.4659
31,2,10.4965
31,3,14.4375
31,4,9.4122
31,5,6.2706
31,6,4.3126
31,7,1.7668
31,8,6.8146
31,9,4.7174
31,10,3.4781
31,11,1.0362
31,12,8.6122
31,13,6.7213
31,14,5.2281
31,15,3.4483
31,16,2.0925
31,17,11.4844
31,18,10.1619
31,19,7.9951
31,20,6.3255
31,21,4.1738
31,22,12.9172
31,23,12.1961
31,24,10.1143
31,25,9.0237
31,26,6.2428
31,27,15.0655
31,28,13.4691
31,29,11.1461
31,30,9.0843
31,31,0.0
31,32,5.2213
31,33,6.9358
31,34,8.9785
31,35,3.6315
31,36,8.4689
31,37,6.7633
31,38,4.1808
31,39,10.1237
31,40,4.5256
31,41,7.5521
31,42,11.062
31,43,9.8519
31,44,8.889
31,45,10.3639
31,46,12.7496
31,47,7.2634
31,48,1.473
31,49,2.3426
32,0,11.5081
32,1,9.3048
32,2,11.3755
32,3,15.2146
32,4,10.2511
32,5,6.9598
32,6,5.1732
32,7,6.972
32,8,7.6534
32,9,5.5563
32,10,4.3169
32,11,4.2203
32,12,5.3234
32,13,3.5329
32,14,1.9422
32,15,1.7485
32,16,3.1792
32,17,6.0628
32,18,4.7404
32,19,2.7548
32,20,1.1224
32,21,3.2431
32,22,7.4956
32,23,6.3936
32,24,4.874
32,25,3.8109
32,26,5.3122
32,27,9.2939
32,28,7.8112
32,29,5.5008
32,30,7.3353
32,31,5.2572
32,32,0.0
32,33,1.922
32,34,4.0907
32,35,4.4703
32,36,9.2611
32,37,7.6021
32,38,9.3861
32,39,11.144
32,40,4.2588
32,41,2.6987
32,42,5.6405
32,43,4.5832
32,44,4.6821
32,45,5.151
32,46,7.328
32,47,6.3328
32,48,3.3948
32,49,4.859
33,0,13.3241
33,1,11.1208
33,2,9.6527
33,3,13.4919
33,4,8.663
33,5,5.34
33,6,7.1076
33,7,8.788
33,8,5.8198
33,9,3.7868
33,10,3.5946
33,11,6.0363
33,12,3.4651
33,13,1.8101
33,14,1.9597
33,15,3.6829
33,16,5.1218
33,17,4.3421
33,18,3.0733
33,19,1.0593
33,20,2.8925
33,21,5.0252
33,22,5.8286
33,23,4.7265
33,24,3.1785
33,25,5.5809
33,26,7.0942
33,27,7.8677
33,28,6.5333
33,29,6.8432
33,30,9.1495
33,31,7.0733
33,32,2.0446
33,33,0.0
33,34,2.2909
33,35,6.2863
33,36,7.5383
33,37,9.4181
33,38,11.2021
33,39,9.3745
33,40,2.536
33,41,3.0151
33,42,3.9198
33,43,2.8747
33,44,6.4521
33,45,4.8543
33,46,5.661
33,47,8.1148
33,48,5.3814
33,49,6.6751
34,0,15.2548
34,1,13.0515
34,2,11.48
34,3,11.2914
34,4,6.534
34,5,7.1672
34,6,9.079
34,7,10.7187
34,8,3.7549
34,9,4.2859
34,10,5.4218
34,11,7.8636
34,12,1.4002
34,13,2.1328
34,14,3.787
34,15,5.5102
34,16,6.9491
34,17,2.5085
34,18,1.1861
34,19,3.1841
34,20,5.0173
34,21,7.15
34,22,3.9414
34,23,3.2176
34,24,5.3033
34,25,7.7426
34,26,9.219
34,27,6.0897
34,28,7.1957
34,29,8.968
34,30,11.3651
34,31,9.004
34,32,4.0664
34,33,2.1692
34,34,0.0
34,35,8.217
34,36,9.1876
34,37,11.3488
34,38,13.1328
34,39,7.2454
34,40,4.3633
34,41,5.1399
34,42,2.0862
34,43,3.5629
34,44,8.6138
34,45,6.9719
34,46,4.1521
34,47,10.2396
34,48,7.2087
34,49,8.6057
35,0,7.0189
35,1,4.8345
35,2,6.8022
35,3,10.6246
35,4,5.7808
35,5,2.4895
35,6,0.7029
35,7,2.4828
35,8,6.0681
35,9,3.971
35,10,2.7316
35,11,2.5626
35,12,7.8657
35,13,5.9748
35,14,4.4816
35,15,4.2143
35,16,5.6716
35,17,10.7405
35,18,9.2626
35,19,7.2486
35,20,5.5972
35,21,7.7179
35,22,12.271
35,23,11.4496
35,24,9.359
35,25,8.2857
35,26,9.787
35,27,14.057
35,28,12.7226
35,29,9.9756
35,30,11.8101
35,31,3.5996
35,32,4.4748
35,33,6.1893
35,34,8.232
35,35,0.0
35,36,4.6878
35,37,3.1318
35,38,4.8969
35,39,6.4922
35,40,3.7791
35,41,7.1735
35,42,10.1627
35,43,9.1055
35,44,9.1569
35,45,9.6258
35,46,12.3841
35,47,10.8076
35,48,4.2004
35,49,1.956
36,0,6.3392
36,1,4.1196
36,2,2.1144
36,3,5.7687
36,4,4.8454
36,5,2.2535
36,6,4.0037
36,7,6.6994
36,8,7.0225
36,9,5.1913
36,10,4.976
36,11,7.4177
36,12,9.3637
36,13,7.1951
36,14,7.2882
36,15,9.0114
36,16,10.5267
36,17,11.66
36,18,10.6384
36,19,8.4689
36,20,10.2824
36,21,12.6079
36,22,13.1178
36,23,12.5695
36,24,10.5881
36,25,13.0346
36,26,14.677
36,27,15.2661
36,28,13.9429
36,29,14.2528
36,30,16.6499
36,31,8.4547
36,32,9.1599
36,33,7.4096
36,34,9.1864
36,35,4.6851
36,36,0.0
36,37,2.7591
36,38,5.0915
36,39,1.9422
36,40,4.9994
36,41,10.4247
36,42,11.5385
36,43,10.3258
36,44,13.9058
36,45,12.2639
36,46,13.6044
36,47,15.6976
36,48,8.8856
36,49,6.6411
37,0,3.9777
37,1,1.7027
37,2,3.6846
37,3,7.5694
37,4,7.6468
37,5,4.3555
37,6,2.5689
37,7,5.1039
37,8,9.199
37,9,7.1019
37,10,5.8626
37,11,5.6936
37,12,12.1651
37,13,9.2971
37,14,7.6125
37,15,7.3452
37,16,8.8025
37,17,14.4613
37,18,12.5491
37,19,10.5709
37,20,8.7282
37,21,10.8838
37,22,15.9191
37,23,14.5806
37,24,12.6901
37,25,11.4166
37,26,13.0149
37,27,18.0675
37,28,16.0449
37,29,13.1066
37,30,14.9411
37,31,6.7306
37,32,7.6058
37,33,9.5116
37,34,11.363
37,35,3.131
37,36,2.7591
37,37,0.0
37,38,2.6482
37,39,4.7013
37,40,7.1014
37,41,10.3044
37,42,13.4491
37,43,12.2717
37,44,12.2878
37,45,12.7568
37,46,15.5151
37,47,14.0355
37,48,7.3314
37,49,5.0869
38,0,2.1945
38,1,4.312
38,2,6.2939
38,3,10.0008
38,4,9.48
38,5,6.1887
38,6,4.4021
38,7,2.5748
38,8,11.0576
38,9,8.9351
38,10,7.6958
38,11,5.2792
38,12,12.8552
38,13,10.9643
38,14,9.4457
38,15,7.7608
38,16,6.3355
38,17,15.73
38,18,14.4076
38,19,12.2381
38,20,10.5685
38,21,8.4168
38,22,17.2605
38,23,16.4391
38,24,14.3573
38,25,13.2668
38,26,10.4858
38,27,19.4089
38,28,17.8994
38,29,15.3892
38,30,13.3273
38,31,4.2636
38,32,9.439
38,33,11.1788
38,34,13.2215
38,35,4.9642
38,36,5.0526
38,37,2.6093
38,38,0.0
38,39,6.9948
38,40,8.7686
38,41,11.7951
38,42,15.3077
38,43,14.095
38,44,13.132
38,45,14.6069
38,46,17.3736
38,47,11.5064
38,48,5.716
38,49,4.1174
39,0,8.5673
39,1,5.8647
39,2,4.0566
39,3,4.0787
39,4,2.9032
39,5,4.0838
39,6,5.834
39,7,8.5297
39,8,5.0803
39,9,5.566
39,10,6.8054
39,11,9.2471
39,12,6.8779
39,13,7.6189
39,14,9.1175
39,15,10.8988
39,16,12.2796
39,17,9.7178
39,18,8.4303
39,19,10.2983
39,20,12.2817
39,21,14.4373
39,22,11.1756
39,23,10.4619
39,24,12.4175
39,25,14.864
39,26,16.5064
39,27,13.3239
39,28,16.0313
39,29,16.0822
39,30,18.4793
39,31,10.1151
39,32,11.1593
39,33,9.239
39,34,7.2442
39,35,6.5154
39,36,1.9422
39,37,4.7013
39,38,7.0337
39,39,0.0
39,40,6.8288
39,41,12.2541
39,42,9.3304
39,43,10.8071
39,44,17.4963
39,45,14.0933
39,46,13.0346
39,47,17.527
39,48,10.8849
39,49,8.4714
40,0,10.7881
40,1,8.5848
40,2,7.1167
40,3,10.9709
40,4,6.0953
40,5,2.804
40,6,4.4533
40,7,6.2331
40,8,3.348
40,9,1.2508
40,10,1.0586
40,11,3.5003
40,12,3.9862
40,13,2.1957
40,14,2.2887
40,15,4.0119
40,16,5.4508
40,17,6.861
40,18,5.4835
40,19,3.4695
40,20,5.3026
40,21,7.4353
40,22,8.2387
40,23,7.5633
40,24,5.5887
40,25,7.9911
40,26,9.5399
40,27,10.2779
40,28,8.9435
40,29,9.2533
40,30,11.6504
40,31,4.5373
40,32,4.2725
40,33,2.4101
40,34,4.3525
40,35,3.7504
40,36,5.0023
40,37,6.8822
40,38,8.6661
40,39,6.8385
40,40,0.0
40,41,5.4252
40,42,6.3836
40,43,5.3263
40,44,8.9064
40,45,7.2645
40,46,8.4978
40,47,10.5605
40,48,5.1381
40,49,4.1391
41,0,14.053
41,1,11.982
41,2,12.5583
41,3,16.2382
41,4,12.3024
41,5,8.2456
41,6,7.8504
41,7,9.5169
41,8,8.7895
41,9,6.6924
41,10,6.5002
41,11,6.8975
41,12,6.5062
41,13,4.7157
41,14,3.6365
41,15,4.4257
41,16,5.7238
41,17,5.3223
41,18,3.9999
41,19,2.0377
41,20,1.6329
41,21,3.675
41,22,6.7551
41,23,4.4551
41,24,2.4805
41,25,2.4177
41,26,3.9167
41,27,7.1697
41,28,5.8353
41,29,4.1077
41,30,5.9421
41,31,7.8021
41,32,2.6772
41,33,3.053
41,34,5.1444
41,35,7.1475
41,36,10.4439
41,37,10.2793
41,38,11.931
41,39,12.2801
41,40,5.4416
41,41,0.0
41,42,3.9627
41,43,2.5429
41,44,3.2889
41,45,3.7578
41,46,5.3896
41,47,4.9372
41,48,6.072
41,49,7.5362
42,0,17.3565
42,1,15.1532
42,2,13.6897
42,3,13.1954
42,4,9.2596
42,5,9.214
42,6,11.0223
42,7,12.8204
42,8,5.8565
42,9,6.3876
42,10,7.4686
42,11,9.9104
42,12,3.5018
42,13,4.0862
42,14,5.8338
42,15,7.557
42,16,9.0208
42,17,2.2795
42,18,1.0082
42,19,3.0062
42,20,4.8394
42,21,6.9721
42,22,3.7124
42,23,1.1315
42,24,3.184
42,25,5.6564
42,26,7.1612
42,27,3.9711
42,28,5.0303
42,29,6.8746
42,30,9.2717
42,31,10.9473
42,32,5.6668
42,33,4.0215
42,34,2.1017
42,35,10.1604
42,36,11.5707
42,37,13.4505
42,38,15.2345
42,39,9.3471
42,40,6.4101
42,41,4.416
42,42,0.0
42,43,2.0057
42,44,6.5276
42,45,4.8857
42,46,2.0659
42,47,8.1818
42,48,9.3104
42,49,10.5491
43,0,16.1248
43,1,13.9215
43,2,12.4534
43,3,14.6471
43,4,10.7113
43,5,8.1407
43,6,9.949
43,7,11.5887
43,8,7.3082
43,9,6.5875
43,10,6.3953
43,11,8.837
43,12,4.9535
43,13,3.9847
43,14,4.7604
43,15,6.4836
43,16,7.9225
43,17,3.7312
43,18,2.4088
43,19,1.9328
43,20,3.766
43,21,5.8987
43,22,5.164
43,23,1.7392
43,24,2.1384
43,25,4.5849
43,26,6.0897
43,27,4.5788
43,28,4.0861
43,29,5.8031
43,30,8.2002
43,31,9.874
43,32,4.5935
43,33,2.7661
43,34,3.5534
43,35,9.087
43,36,10.339
43,37,12.2188
43,38,14.0028
43,39,10.7988
43,40,5.3367
43,41,2.5428
43,42,2.1993
43,43,0.0
43,44,5.4561
43,45,3.8142
43,46,2.6737
43,47,7.1103
43,48,8.1821
43,49,9.4758
44,0,15.0396
44,1,14.0063
44,2,16.0422
44,3,19.576
44,4,15.6402
44,5,11.6613
44,6,9.8747
44,7,10.5035
44,8,12.2734
44,9,10.1763
44,10,9.0184
44,11,8.9217
44,12,9.99
44,13,8.1996
44,14,6.6437
44,15,6.45
44,16,6.7104
44,17,8.9604
44,18,7.4504
44,19,5.4363
44,20,3.6572
44,21,4.6617
44,22,10.2337
44,23,5.4194
44,24,3.4448
44,25,1.5075
44,26,2.6095
44,27,5.9809
44,28,4.4982
44,29,1.9073
44,30,3.7417
44,31,8.7888
44,32,4.7015
44,33,6.5035
44,34,8.5949
44,35,9.1718
44,36,13.9278
44,37,12.3036
44,38,12.9176
44,39,15.764
44,40,8.9254
44,41,3.2806
44,42,6.829
44,43,5.4697
44,44,0.0
44,45,2.0331
44,46,6.2997
44,47,3.6301
44,48,8.3463
44,49,9.5605
45,0,16.6047
45,1,14.4281
45,2,14.407
45,3,17.9408
45,4,14.005
45,5,10.0942
45,6,10.2966
45,7,12.0686
45,8,10.6382
45,9,8.5411
45,10,8.3488
45,11,9.3436
45,12,8.3548
45,13,6.5644
45,14,6.714
45,15,6.8719
45,16,8.2754
45,17,7.3252
45,18,5.8485
45,19,3.8864
45,20,4.079
45,21,6.2267
45,22,8.6038
45,23,3.7842
45,24,1.7434
45,25,1.9294
45,26,4.1745
45,27,4.2768
45,28,2.838
45,29,2.0961
45,30,4.6867
45,31,10.3538
45,32,5.1233
45,33,4.9016
45,34,6.9931
45,35,9.5937
45,36,12.2926
45,37,12.7255
45,38,14.4826
45,39,14.1288
45,40,7.2902
45,41,3.7024
45,42,5.1938
45,43,3.7038
45,44,2.0335
45,45,0.0
45,46,4.7187
45,47,5.2583
45,48,9.9113
45,49,9.9824
46,0,19.4068
46,1,17.2035
46,2,15.2176
46,3,15.1051
46,4,11.1693
46,5,11.4227
46,6,13.1539
46,7,14.5047
46,8,7.9069
46,9,8.4379
46,10,9.5688
46,11,12.119
46,12,5.5522
46,13,6.3376
46,14,7.5246
46,15,9.6622
46,16,10.7116
46,17,4.3299
46,18,3.0585
46,19,4.697
46,20,6.5302
46,21,8.6628
46,22,5.7627
46,23,1.0021
46,24,3.0806
46,25,5.5271
46,26,7.0319
46,27,1.9051
46,28,3.0436
46,29,4.9516
46,30,8.0024
46,31,12.7899
46,32,7.3576
46,33,5.7122
46,34,4.152
46,35,12.3691
46,36,13.621
46,37,15.5009
46,38,17.2848
46,39,11.3975
46,40,8.5102
46,41,5.3969
46,42,2.358
46,43,2.6817
46,44,6.3983
46,45,4.5807
46,46,0.0
46,47,8.0524
46,48,11.3607
46,49,12.7578
47,0,13.5247
47,1,15.7364
47,2,17.7183
47,3,21.2168
47,4,17.281
47,5,13.3366
47,6,11.5152
47,7,8.9886
47,8,13.8806
47,9,11.7834
47,10,10.6589
47,11,8.258
47,12,11.6895
47,13,9.8404
47,14,8.3084
47,15,6.5931
47,16,5.1955
47,17,10.4133
47,18,9.0909
47,19,7.0769
47,20,5.2505
47,21,3.1467
47,22,11.8461
47,23,7.0602
47,24,5.0856
47,25,3.8228
47,26,1.0418
47,27,7.8757
47,28,6.3929
47,29,3.8827
47,30,1.8209
47,31,7.2738
47,32,6.342
47,33,8.144
47,34,10.2355
47,35,10.8123
47,36,15.6908
47,37,14.012
47,38,11.4027
47,39,17.527
47,40,10.5663
47,41,4.9212
47,42,8.4698
47,43,7.1105
47,44,3.688
47,45,5.1629
47,46,7.9947
47,47,0.0
47,48,6.8313
47,49,9.5644
48,0,7.727
48,1,9.0537
48,2,11.1711
48,3,15.0252
48,4,10.1814
48,5,6.7087
48,6,4.9221
48,7,3.191
48,8,7.4023
48,9,5.3052
48,10,4.0658
48,11,2.4604
48,12,6.8072
48,13,5.0168
48,14,3.4261
48,15,1.7108
48,16,1.6753
48,17,9.6821
48,18,8.2424
48,19,6.2905
48,20,4.7348
48,21,3.7565
48,22,11.1466
48,23,10.3912
48,24,8.4098
48,25,7.4233
48,26,5.8256
48,27,13.3609
48,28,11.7646
48,29,9.1133
48,30,8.6671
48,31,1.4762
48,32,3.6124
48,33,5.2312
48,34,7.1735
48,35,4.2192
48,36,9.0567
48,37,7.351
48,38,5.605
48,39,10.8929
48,40,5.1134
48,41,6.3111
48,42,9.2597
48,43,8.1474
48,44,8.2945
48,45,8.7634
48,46,11.3256
48,47,6.8462
48,48,0.0
48,49,3.7668
49,0,6.1748
49,1,6.7677
49,2,8.7355
49,3,12.5579
49,4,7.714
49,5,4.4227
49,6,2.6362
49,7,1.6387
49,8,6.4745
49,9,4.3774
49,10,3.138
49,11,2.0029
49,12,8.2721
49,13,6.3812
49,14,4.9481
49,15,4.6807
49,16,4.4629
49,17,11.147
49,18,9.7643
49,19,7.655
49,20,6.0637
49,21,6.5442
49,22,12.6775
49,23,11.8561
49,24,9.7743
49,25,8.7521
49,26,8.6133
49,27,14.8258
49,28,12.7525
49,29,10.4421
49,30,11.4547
49,31,2.391
49,32,4.9413
49,33,6.5957
49,34,8.6384
49,35,1.9333
49,36,6.6211
49,37,5.0651
49,38,4.0528
49,39,8.4255
49,40,4.1856
49,41,7.6399
49,42,10.5691
49,43,9.5119
49,44,9.6233
49,45,10.0923
49,46,12.6833
49,47,9.6338
49,48,3.8434
49,49,0.0
